"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051961","GO:0051961","negative regulation of nervous system development","3/454","43/5022",0.75990030040234,0.938333840936621,0.824043953277779,"B2M/ID1/PTN",3
"GO:1901343","GO:1901343","negative regulation of vasculature development","3/454","43/5022",0.75990030040234,0.938333840936621,0.824043953277779,"KLK3/CREB3L1/PTN",3
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","3/454","43/5022",0.75990030040234,0.938333840936621,0.824043953277779,"KLK3/CREB3L1/PTN",3
"GO:0006694","GO:0006694","steroid biosynthetic process","5/454","69/5022",0.76041556318402,0.938620253661944,0.824295480681085,"EGR1/IGFBP7/DHCR24/STARD3/ACLY",5
"GO:1903530","GO:1903530","regulation of secretion by cell","16/454","204/5022",0.7638534402917,0.942512643458623,0.827713773974815,"OR51E2/SAA1/NKX3-1/ARF1/GOLPH3/MAOB/EZR/CD177/CHGA/SDC1/TRPM4/HLA-DRB1/CAMK2N1/GRP/SDC4/SFRP1",16
"GO:0051656","GO:0051656","establishment of organelle localization","10/454","132/5022",0.76750450047194,0.946585396464624,0.831290462080233,"RPS15/ARF1/COPG1/YWHAZ/STARD3/EZR/CHGA/CFL1/NEFH/MYH9",10
"GO:0015837","GO:0015837","amine transport","2/454","30/5022",0.768868488344794,0.946585396464624,0.831290462080233,"CHGA/RGS2",2
"GO:0032370","GO:0032370","positive regulation of lipid transport","2/454","30/5022",0.768868488344794,0.946585396464624,0.831290462080233,"NKX3-1/DBI",2
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/454","30/5022",0.768868488344794,0.946585396464624,0.831290462080233,"CALR/SFRP1",2
"GO:0060021","GO:0060021","roof of mouth development","2/454","30/5022",0.768868488344794,0.946585396464624,0.831290462080233,"PAK1IP1/COL2A1",2
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","2/454","30/5022",0.768868488344794,0.946585396464624,0.831290462080233,"PABPC1/ZFP36",2
"GO:0007043","GO:0007043","cell-cell junction assembly","4/454","57/5022",0.770751419087502,0.948208826712158,0.832716157094827,"ACTG1/ACTB/CLDN3/CLDN4",4
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process","17/454","217/5022",0.770759544321111,0.948208826712158,0.832716157094827,"ACP3/TMSB4X/GAPDH/ATP5F1B/APP/ATP8/GNMT/ACLY/MCCC2/UGDH/FASN/NME3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",17
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","3/454","44/5022",0.77364164719951,0.948410957730512,0.832893668377249,"SKIL/CREB3L1/SFRP1",3
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","10/454","133/5022",0.77558283963983,0.948410957730512,0.832893668377249,"BTG2/YWHAE/NKX3-1/APP/CCL2/DUSP1/PSME1/CDKN1A/ZFP36L1/NOP53",10
"GO:0044770","GO:0044770","cell cycle phase transition","10/454","133/5022",0.77558283963983,0.948410957730512,0.832893668377249,"APP/RPL24/RPS6/TCIM/CCL2/DUSP1/PSME1/CDKN1A/ZFP36L1/NOP53",10
"GO:0042391","GO:0042391","regulation of membrane potential","9/454","121/5022",0.778277459150668,0.948410957730512,0.832893668377249,"CLIC1/JUN/YWHAE/APP/IFI6/RACK1/TRPM4/FLNA/PTN",9
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"MDK",1
"GO:0002534","GO:0002534","cytokine production involved in inflammatory response","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"APOD",1
"GO:0007588","GO:0007588","excretion","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"MDK",1
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"UGDH",1
"GO:0010676","GO:0010676","positive regulation of cellular carbohydrate metabolic process","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"SLC45A3",1
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"ARF1",1
"GO:0010830","GO:0010830","regulation of myotube differentiation","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"XBP1",1
"GO:0014904","GO:0014904","myotube cell development","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"GPX1",1
"GO:0016445","GO:0016445","somatic diversification of immunoglobulins","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"HSPD1",1
"GO:0016601","GO:0016601","Rac protein signal transduction","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"BRK1",1
"GO:0031641","GO:0031641","regulation of myelination","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"PTN",1
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"PPP1CB",1
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"CD177",1
"GO:0044088","GO:0044088","regulation of vacuole organization","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"GRN",1
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"TCIM",1
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"SOX9",1
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"ID1",1
"GO:0060079","GO:0060079","excitatory postsynaptic potential","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"APP",1
"GO:0060251","GO:0060251","regulation of glial cell proliferation","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"PTN",1
"GO:0060421","GO:0060421","positive regulation of heart growth","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"BASP1",1
"GO:0070839","GO:0070839","metal ion export","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"YWHAE",1
"GO:0071354","GO:0071354","cellular response to interleukin-6","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"LCN2",1
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"DUSP1",1
"GO:0097479","GO:0097479","synaptic vesicle localization","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"ARF1",1
"GO:0140353","GO:0140353","lipid export from cell","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"NKX3-1",1
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"APOD",1
"GO:1901020","GO:1901020","negative regulation of calcium ion transmembrane transporter activity","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"YWHAE",1
"GO:1901861","GO:1901861","regulation of muscle tissue development","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"IGFBP5",1
"GO:1903115","GO:1903115","regulation of actin filament-based movement","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"TRPM4",1
"GO:1903649","GO:1903649","regulation of cytoplasmic transport","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"EZR",1
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","1/454","16/5022",0.780943281825788,0.948410957730512,0.832893668377249,"CCL2",1
"GO:0021537","GO:0021537","telencephalon development","5/454","71/5022",0.782174530645002,0.949210337006187,0.833595682553609,"BTG2/NPY/COL3A1/MDK/FLNA",5
"GO:0098656","GO:0098656","anion transmembrane transport","5/454","71/5022",0.782174530645002,0.949210337006187,0.833595682553609,"SLC25A6/SLC44A4/SLC25A5/SLC1A5/RGS2",5
"GO:0007044","GO:0007044","cell-substrate junction assembly","4/454","58/5022",0.782500850698773,0.949258629939595,0.833638093365225,"ACTG1/APOD/SDC4/SFRP1",4
"GO:0003007","GO:0003007","heart morphogenesis","6/454","84/5022",0.783907545841577,0.949718487721779,0.834041940064815,"COL2A1/SOX9/CPE/CCN1/IFT57/FLNA",6
"GO:0008585","GO:0008585","female gonad development","2/454","31/5022",0.78459990971763,0.949718487721779,0.834041940064815,"HSPA5/SFRP1",2
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","2/454","31/5022",0.78459990971763,0.949718487721779,0.834041940064815,"CIB1/LMOD1",2
"GO:0051783","GO:0051783","regulation of nuclear division","2/454","31/5022",0.78459990971763,0.949718487721779,0.834041940064815,"CALR/DUSP1",2
"GO:0070830","GO:0070830","bicellular tight junction assembly","2/454","31/5022",0.78459990971763,0.949718487721779,0.834041940064815,"CLDN3/CLDN4",2
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process","2/454","31/5022",0.78459990971763,0.949718487721779,0.834041940064815,"ACP3/NME3",2
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","9/454","122/5022",0.786442229939709,0.950564115488858,0.834784569625623,"NR4A1/XBP1/GDF15/NUCKS1/ASS1/GSTP1/YWHAG/ZFP36L1/APRT",9
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","3/454","45/5022",0.786733113392831,0.950564115488858,0.834784569625623,"NR4A1/F3/MDK",3
"GO:0019827","GO:0019827","stem cell population maintenance","3/454","45/5022",0.786733113392831,0.950564115488858,0.834784569625623,"SOX9/PTN/SFRP1",3
"GO:0042157","GO:0042157","lipoprotein metabolic process","3/454","45/5022",0.786733113392831,0.950564115488858,0.834784569625623,"APOD/PGAP3/DBI",3
"GO:0060041","GO:0060041","retina development in camera-type eye","3/454","45/5022",0.786733113392831,0.950564115488858,0.834784569625623,"RPL24/SOX9/PTN",3
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","5/454","72/5022",0.792468217232506,0.952975158396102,0.836901945384792,"RPS6/TCIM/CCL2/PSME1/CDKN1A",5
"GO:0050769","GO:0050769","positive regulation of neurogenesis","5/454","72/5022",0.792468217232506,0.952975158396102,0.836901945384792,"SKIL/TGM2/MDK/PLXNB2/PTN",5
"GO:0071897","GO:0071897","DNA biosynthetic process","5/454","72/5022",0.792468217232506,0.952975158396102,0.836901945384792,"HSP90AB1/HSP90AA1/CCN2/DUSP1/CDKN1A",5
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process","30/454","375/5022",0.793033190852999,0.952975158396102,0.836901945384792,"ACP3/TMSB4X/GAPDH/ATP5F1B/APP/DAD1/ATP8/RPN2/BGN/GOLPH3/GNMT/RAMP1/CCL19/COL2A1/PGAP3/ITM2C/ACLY/MCCC2/ALDH1A1/UGDH/OST4/FASN/NME3/DDOST/CST3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",30
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","4/454","59/5022",0.793767945376854,0.952975158396102,0.836901945384792,"RPS12/COL1A1/TRPM4/SFRP1",4
"GO:0043087","GO:0043087","regulation of GTPase activity","7/454","98/5022",0.795617471629856,0.952975158396102,0.836901945384792,"TGM2/CCL19/CCL2/ERBB2/RACK1/PLXNB2/SFRP1",7
"GO:0032446","GO:0032446","protein modification by small protein conjugation","21/454","269/5022",0.795771135165336,0.952975158396102,0.836901945384792,"RPL5/RPS2/HSP90AB1/HSP90AA1/HSPA5/EGR1/RPL11/RPS15/RPS27A/HSPA1A/ELOB/HSPA1B/RACK1/RPS7/ISG15/HERPUD1/IFI27/RPL37/UBC/TRPM4/HMG20B",21
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","3/454","46/5022",0.79919200064439,0.952975158396102,0.836901945384792,"JUN/TGM2/IGFBP5",3
"GO:0006695","GO:0006695","cholesterol biosynthetic process","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"DHCR24/ACLY",2
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"GOLPH3/ARF4",2
"GO:0006970","GO:0006970","response to osmotic stress","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"HSP90AB1/ZFP36L1",2
"GO:0019319","GO:0019319","hexose biosynthetic process","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"ATF4/GNMT",2
"GO:0042752","GO:0042752","regulation of circadian rhythm","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"PPP1CB/MAGED1",2
"GO:0046545","GO:0046545","development of primary female sexual characteristics","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"HSPA5/SFRP1",2
"GO:0097581","GO:0097581","lamellipodium organization","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"GOLPH3/BRK1",2
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"DHCR24/ACLY",2
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","2/454","32/5022",0.799383537380426,0.952975158396102,0.836901945384792,"CD74/CLU",2
"GO:0001947","GO:0001947","heart looping","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"IFT57",1
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"OR51E2",1
"GO:0002562","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"HSPD1",1
"GO:0006040","GO:0006040","amino sugar metabolic process","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"ALDH1A1",1
"GO:0008089","GO:0008089","anterograde axonal transport","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"HSPB1",1
"GO:0010799","GO:0010799","regulation of peptidyl-threonine phosphorylation","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"APP",1
"GO:0016444","GO:0016444","somatic cell DNA recombination","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"HSPD1",1
"GO:0032350","GO:0032350","regulation of hormone metabolic process","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"EGR1",1
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"GPX1",1
"GO:0034405","GO:0034405","response to fluid shear stress","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"ASS1",1
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"CCL2",1
"GO:0039528","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"NOP53",1
"GO:0043124","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"GSTP1",1
"GO:0043276","GO:0043276","anoikis","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"MCL1",1
"GO:0050433","GO:0050433","regulation of catecholamine secretion","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"CHGA",1
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"SFRP1",1
"GO:0070741","GO:0070741","response to interleukin-6","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"LCN2",1
"GO:0071548","GO:0071548","response to dexamethasone","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"ASS1",1
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"CIB1",1
"GO:0090502","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"RPS21",1
"GO:0099172","GO:0099172","presynapse organization","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"APP",1
"GO:1903715","GO:1903715","regulation of aerobic respiration","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"NOP53",1
"GO:1905521","GO:1905521","regulation of macrophage migration","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"MDK",1
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"HSP90AB1",1
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","1/454","17/5022",0.800809792023769,0.952975158396102,0.836901945384792,"HSPD1",1
"GO:0019953","GO:0019953","sexual reproduction","16/454","210/5022",0.802008713482781,0.953814459933746,0.837639019256477,"SKIL/CALR/APP/RPS6/MDK/PPP1R1B/ABHD2/SOX9/SEMG2/TSPAN8/SEMG1/CIB1/MYH9/SPINK1/RGS2/PTN",16
"GO:0006486","GO:0006486","protein glycosylation","5/454","73/5022",0.802378780511727,0.953814459933746,0.837639019256477,"DAD1/RPN2/RAMP1/OST4/DDOST",5
"GO:0043413","GO:0043413","macromolecule glycosylation","5/454","73/5022",0.802378780511727,0.953814459933746,0.837639019256477,"DAD1/RPN2/RAMP1/OST4/DDOST",5
"GO:0003018","GO:0003018","vascular process in circulatory system","7/454","99/5022",0.804150425228267,0.95526178112564,0.838910055453404,"ACTA2/GPX1/COMP/PTP4A3/TRPM4/SLC1A5/RGS2",7
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","4/454","60/5022",0.80456230758091,0.95526178112564,0.838910055453404,"NR4A1/SLC44A4/MAOB/MAOA",4
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","4/454","60/5022",0.80456230758091,0.95526178112564,0.838910055453404,"STEAP2/GOLPH3/RACK1/KRT18",4
"GO:0046879","GO:0046879","hormone secretion","8/454","112/5022",0.806608381090903,0.95526178112564,0.838910055453404,"NKX3-1/CHGA/FAM3B/TRPM4/HLA-DRB1/CAMK2N1/GRP/SFRP1",8
"GO:0023061","GO:0023061","signal release","12/454","162/5022",0.807395577809732,0.95526178112564,0.838910055453404,"OR51E2/NR4A1/SLC44A4/NKX3-1/MAOB/CHGA/FAM3B/TRPM4/HLA-DRB1/CAMK2N1/GRP/SFRP1",12
